train_sample_id,sample_id,utterance_id,conversation_id,session,speaker_id,gender,original_emotion,emotion,start_time,end_time,eval_duration,valence,arousal,dominance,wav_path,wav_found,duration,sample_rate,channels,transcript,transcript_found,transcript_file,eval_file,is_4class,emotion_4class,emotion_id,valence_norm,arousal_norm,dominance_norm,source_dataset,word_count
iemocap_train_02004,iemocap_03295,Ses02M_script01_3_M020,Ses02M_script01_3,Ses02,Ses02M,male,sad,sad,172.5943,176.9085,4.3142,3.0,3.5,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M020.wav,True,4.3141875,16000,1,Let's drive someplace.  I want to be alone with you.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_3.txt,True,sad,2,0.5,0.625,0.625,IEMOCAP_full_release,10
iemocap_train_02005,iemocap_03296,Ses02M_script01_3_M021,Ses02M_script01_3,Ses02,Ses02M,male,sad,sad,179.6875,183.1283,3.440799999999996,2.0,2.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M021.wav,True,3.44075,16000,1,No.  Nothing like that.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_3.txt,True,sad,2,0.25,0.375,0.375,IEMOCAP_full_release,4
iemocap_train_02006,iemocap_03297,Ses02M_script01_3_M022,Ses02M_script01_3,Ses02,Ses02M,male,sad,sad,190.9891,196.812,5.822900000000004,2.5,3.0,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M022.wav,True,5.8228125,16000,1,"Yeah, I suppose I have been.  But it's going from me.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_3.txt,True,sad,2,0.375,0.5,0.5,IEMOCAP_full_release,11
iemocap_train_02007,iemocap_03300,Ses02M_script01_3_M025,Ses02M_script01_3,Ses02,Ses02M,male,sad,sad,216.345,220.2621,3.917100000000005,2.0,2.0,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M025.wav,True,3.917125,16000,1,"Well, I lost them.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_3.txt,True,sad,2,0.25,0.25,0.5,IEMOCAP_full_release,4
iemocap_train_02008,iemocap_03301,Ses02M_script01_3_M026,Ses02M_script01_3,Ses02,Ses02M,male,sad,sad,222.9618,226.0585,3.0966999999999985,2.0,2.5,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M026.wav,True,3.0966875,16000,1,Just about all.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_3.txt,True,sad,2,0.25,0.375,0.5,IEMOCAP_full_release,3
iemocap_train_02009,iemocap_03302,Ses02M_script01_3_M027,Ses02M_script01_3,Ses02,Ses02M,male,sad,sad,227.3025,234.5281,7.225599999999986,2.0,3.0,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M027.wav,True,7.2255625,16000,1,It takes some time for a guy to toss that off.  'Cause they weren't just men.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_3.txt,True,sad,2,0.25,0.5,0.625,IEMOCAP_full_release,16
iemocap_train_02010,iemocap_03303,Ses02M_script01_3_M028,Ses02M_script01_3,Ses02,Ses02M,male,sad,sad,234.634,249.8263,15.192300000000017,3.0,3.5,4.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M028.wav,True,15.1923125,16000,1,"For instance, this one time, it had been raining several days and this kid came to me and gave me his last pair of dry socks.  I put them in pocket.  It's only a little thing, but those are the kind of guys I had.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_3.txt,True,sad,2,0.5,0.625,0.75,IEMOCAP_full_release,45
iemocap_train_02011,iemocap_03304,Ses02M_script01_3_M029,Ses02M_script01_3,Ses02,Ses02M,male,sad,sad,249.9322,260.0957,10.163500000000028,2.0,3.5,4.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M029.wav,True,10.1635,16000,1,"They didn't die, they killed themselves for each other.  I mean that exactly.  I mean, a little more selfish and they'd have been here today.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_3.txt,True,sad,2,0.25,0.625,0.875,IEMOCAP_full_release,25
iemocap_train_02012,iemocap_03305,Ses02M_script01_3_M030,Ses02M_script01_3,Ses02,Ses02M,male,sad,sad,260.1751,276.8495,16.67439999999999,2.0,3.0,4.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M030.wav,True,16.6744375,16000,1,"I got this idea watching 'em go down.  Everything was being destroyed, see, but it seemed that one new thing was made.  A sort of responsibility.  Man for man. You know what I mean?",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_3.txt,True,sad,2,0.25,0.5,0.875,IEMOCAP_full_release,34
iemocap_train_02013,iemocap_03306,Ses02M_script01_3_M031,Ses02M_script01_3,Ses02,Ses02M,male,sad,sad,276.929,289.3951,12.46610000000004,2.5,4.0,4.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M031.wav,True,12.466125,16000,1,"To show that, to bring that onto the Earth again, like some kind of monument and everyone can feel it standing behind him and it would make a difference to him.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_3.txt,True,sad,2,0.375,0.75,0.875,IEMOCAP_full_release,31
iemocap_train_02014,iemocap_03307,Ses02M_script01_3_M032,Ses02M_script01_3,Ses02,Ses02M,male,sad,sad,289.5539,310.0662,20.512299999999982,1.5,3.5,4.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M032.wav,True,20.51225,16000,1,"Then I came back and it was incredible.  There was no meaning in it here. I mean, the whole thing to them seemed like it's sort of a bus accident.  I went to work with Dad and that rat race again.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_3.txt,True,sad,2,0.125,0.625,0.875,IEMOCAP_full_release,41
iemocap_train_02015,iemocap_03308,Ses02M_script01_3_M033,Ses02M_script01_3,Ses02,Ses02M,male,sad,sad,310.1721,332.6959,22.523799999999994,1.5,3.5,4.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M033.wav,True,22.52375,16000,1,"And I felt what you said, ashamed somehow 'cause nobody had changed at all.  It seemed to make suckers out of a lot of guys.  I felt wrong to be alive to open the new bank book, drive the new car, see the new refrigerator.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_3.txt,True,sad,2,0.125,0.625,0.875,IEMOCAP_full_release,45
iemocap_train_02016,iemocap_03309,Ses02M_script01_3_M034,Ses02M_script01_3,Ses02,Ses02M,male,sad,sad,332.7753,346.009,13.233699999999999,2.5,3.5,4.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M034.wav,True,13.2336875,16000,1,"I mean, you can take those things out of a war, but when you drive that car, you've gotta realize that it came out of the love a man can have for a man.  You've gotta be a little better because of it.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_3.txt,True,sad,2,0.375,0.625,0.875,IEMOCAP_full_release,43
iemocap_train_02017,iemocap_03310,Ses02M_script01_3_M035,Ses02M_script01_3,Ses02,Ses02M,male,sad,sad,346.0355,360.1426,14.107100000000003,2.5,2.5,4.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M035.wav,True,14.107125,16000,1,Otherwise all you have is really loot and there's blood on it.  And I didn't want to take any of that.  And I guess that included you.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_3.txt,True,sad,2,0.375,0.375,0.875,IEMOCAP_full_release,27
iemocap_train_02018,iemocap_03311,Ses02M_script01_3_M036,Ses02M_script01_3,Ses02,Ses02M,male,neu,neutral,363.054,366.5213,3.467300000000023,3.0,2.5,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_3/Ses02M_script01_3_M036.wav,True,3.4671875,16000,1,I want you now Annie.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script01_3.txt,True,neutral,0,0.5,0.375,0.625,IEMOCAP_full_release,5
iemocap_train_02019,iemocap_03336,Ses02M_script02_1_M000,Ses02M_script02_1,Ses02,Ses02M,male,exc,happy,4.93,8.28,3.3499999999999996,4.0,3.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M000.wav,True,3.3499375,16000,1,What time is it? They're supposed to run around midnight.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script02_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script02_1.txt,True,happy,3,0.75,0.625,0.375,IEMOCAP_full_release,10
iemocap_train_02020,iemocap_03337,Ses02M_script02_1_M001,Ses02M_script02_1,Ses02,Ses02M,male,exc,happy,8.36,12.78,4.42,4.5,3.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M001.wav,True,4.4199375,16000,1,"God, this great, isn't it? Like look at the night we go here, it couldn't be better.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script02_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script02_1.txt,True,happy,3,0.875,0.625,0.375,IEMOCAP_full_release,17
iemocap_train_02021,iemocap_03339,Ses02M_script02_1_M003,Ses02M_script02_1,Ses02,Ses02M,male,exc,happy,19.11,20.54,1.4299999999999997,4.0,3.0,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M003.wav,True,1.43,16000,1,How you doing?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script02_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script02_1.txt,True,happy,3,0.75,0.5,0.25,IEMOCAP_full_release,3
iemocap_train_02022,iemocap_03340,Ses02M_script02_1_M004,Ses02M_script02_1,Ses02,Ses02M,male,exc,happy,21.92,28.18,6.259999999999998,4.0,3.0,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M004.wav,True,6.2599375,16000,1,"Is that -- is that, no? Was that just foam? I can't even tell.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script02_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script02_1.txt,True,happy,3,0.75,0.5,0.25,IEMOCAP_full_release,14
iemocap_train_02023,iemocap_03341,Ses02M_script02_1_M005,Ses02M_script02_1,Ses02,Ses02M,male,exc,happy,28.39,34.0,5.609999999999999,4.0,3.0,1.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M005.wav,True,5.61,16000,1,"Although, I guess you can't tell it probably isn't them. Probably be unmistakable don't you think?",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script02_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script02_1.txt,True,happy,3,0.75,0.5,0.125,IEMOCAP_full_release,16
iemocap_train_02024,iemocap_03342,Ses02M_script02_1_M006,Ses02M_script02_1,Ses02,Ses02M,male,exc,happy,34.41,43.27,8.860000000000007,2.5,2.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M006.wav,True,8.86,16000,1,How you doing? You know what I forgot? I forgot to bring my flashlight. How - how could I forget to bring my flashlight? How could I be so stupid?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script02_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script02_1.txt,True,happy,3,0.375,0.375,0.375,IEMOCAP_full_release,30
iemocap_train_02025,iemocap_03349,Ses02M_script02_1_M013,Ses02M_script02_1,Ses02,Ses02M,male,exc,happy,78.2894,85.75,7.4605999999999995,3.5,3.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M013.wav,True,7.4605625,16000,1,"You cold, you want my jacket? We should've - we should've brought our blanket, our blanket, how could we forget to bring the blanket?",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script02_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script02_1.txt,True,happy,3,0.625,0.5,0.375,IEMOCAP_full_release,24
iemocap_train_02026,iemocap_03350,Ses02M_script02_1_M014,Ses02M_script02_1,Ses02,Ses02M,male,exc,happy,85.87,92.41,6.539999999999992,3.5,3.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M014.wav,True,6.54,16000,1,"Oh, a six-pack, that's, should've brought a -- a six-pack be just the ticket right now. How could I forget,",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script02_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script02_1.txt,True,happy,3,0.625,0.5,0.375,IEMOCAP_full_release,20
iemocap_train_02027,iemocap_03351,Ses02M_script02_1_M015,Ses02M_script02_1,Ses02,Ses02M,male,exc,happy,92.4252,97.22,4.794799999999995,4.0,3.5,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M015.wav,True,4.79475,16000,1,"oh man. Like a kid, it's amazing I got out of the house with my fly zipped.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script02_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script02_1.txt,True,happy,3,0.75,0.625,0.25,IEMOCAP_full_release,17
iemocap_train_02028,iemocap_03352,Ses02M_script02_1_M016,Ses02M_script02_1,Ses02,Ses02M,male,exc,happy,99.7938,106.1,6.30619999999999,4.0,2.5,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M016.wav,True,6.3061875,16000,1,You think they can hear us talk or feel the vibrations in the sand when we move around?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script02_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script02_1.txt,True,happy,3,0.75,0.375,0.25,IEMOCAP_full_release,18
iemocap_train_02029,iemocap_03359,Ses02M_script02_1_M023,Ses02M_script02_1,Ses02,Ses02M,male,exc,happy,138.77,143.96,5.189999999999998,3.5,3.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M023.wav,True,5.1899375,16000,1,"Honey, this is a natural phenomenon. I mean it only happens once a year.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script02_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script02_1.txt,True,happy,3,0.625,0.625,0.375,IEMOCAP_full_release,14
iemocap_train_02030,iemocap_03360,Ses02M_script02_1_M024,Ses02M_script02_1,Ses02,Ses02M,male,exc,happy,143.99,152.01,8.019999999999982,3.5,3.5,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M024.wav,True,8.0199375,16000,1,"Think about the people in Kansas, they- they'd have to get a plane ticket and hotel reservations to see this. We live forty minutes away it's too good to pass up.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script02_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script02_1.txt,True,happy,3,0.625,0.625,0.625,IEMOCAP_full_release,31
iemocap_train_02031,iemocap_03361,Ses02M_script02_1_M025,Ses02M_script02_1,Ses02,Ses02M,male,exc,happy,158.01,168.1327,10.122700000000009,3.0,4.0,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M025.wav,True,10.1226875,16000,1,"Yea, but that moment on the beach is the highlight of their little lives. I mean all that flopping is laying eggs or what do you, mating or spotting or something like that.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script02_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script02_1.txt,True,happy,3,0.5,0.75,0.5,IEMOCAP_full_release,33
iemocap_train_02032,iemocap_03362,Ses02M_script02_1_M026,Ses02M_script02_1,Ses02,Ses02M,male,exc,happy,168.174,171.55,3.3760000000000048,4.5,3.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M026.wav,True,3.376,16000,1,"This is a big night for these guys, life's last orgy.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script02_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script02_1.txt,True,happy,3,0.875,0.5,0.375,IEMOCAP_full_release,11
iemocap_train_02033,iemocap_03364,Ses02M_script02_1_M028,Ses02M_script02_1,Ses02,Ses02M,male,exc,happy,180.46,190.41,9.949999999999989,3.0,4.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M028.wav,True,9.9499375,16000,1,"Okay. But it's fish that do something none of the other fish do. Like the swallows returning to Capistrano, or the Lemmings throwing themselves off the cliffs",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script02_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script02_1.txt,True,happy,3,0.5,0.75,0.375,IEMOCAP_full_release,27
iemocap_train_02034,iemocap_03365,Ses02M_script02_1_M029,Ses02M_script02_1,Ses02,Ses02M,male,exc,happy,190.44,198.25,7.810000000000002,3.0,3.5,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M029.wav,True,7.81,16000,1,"you know there is like, there is a certain mystery here, a magic, a bit of the unexplainable. I don't see how you cannot be interested.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script02_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script02_1.txt,True,happy,3,0.5,0.625,0.5,IEMOCAP_full_release,26
iemocap_train_02035,iemocap_03371,Ses02M_script02_1_M035,Ses02M_script02_1,Ses02,Ses02M,male,exc,happy,235.0,240.12,5.1200000000000045,2.5,2.0,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M035.wav,True,5.1199375,16000,1,"There is that, oh no that's just seaweed, isn't it?",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script02_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script02_1.txt,True,happy,3,0.375,0.25,0.25,IEMOCAP_full_release,10
iemocap_train_02036,iemocap_03372,Ses02M_script02_1_M036,Ses02M_script02_1,Ses02,Ses02M,male,exc,happy,240.14,249.86,9.720000000000027,4.5,3.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M036.wav,True,9.72,16000,1,"This is, this is great, isn't it? I wouldn't miss this for anything. Now listen to this, I know you're not interested but just listen.",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script02_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script02_1.txt,True,happy,3,0.875,0.5,0.375,IEMOCAP_full_release,25
iemocap_train_02037,iemocap_03373,Ses02M_script02_1_M037,Ses02M_script02_1,Ses02,Ses02M,male,exc,happy,250.67,255.41,4.740000000000009,4.0,3.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M037.wav,True,4.74,16000,1,"Out there somewhere there is this huge mass of silver fish headed this way,",True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script02_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script02_1.txt,True,happy,3,0.75,0.5,0.375,IEMOCAP_full_release,14
